id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
376	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (3rd axel offside)	0	0	0	0	1	0	\N	Call tyre company in handbook to get Re-torque	1	1
377	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Re-torque required (3rd axel nearside)	0	0	0	0	1	0	\N	Call tyre company in handbook to get Re-torque	1	1
378	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators missing (1st axel offside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
379	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators missing (1st axel nearside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
380	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators missing (2nd axel offside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
381	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators missing (2nd axel nearside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
382	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators missing (3rd axel offside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
383	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators missing (3rd axel nearside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
384	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators not aligned (1st axel offside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
385	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators not aligned (1st axel nearside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
386	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators not aligned (2nd axel offside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
387	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators not aligned (2nd axel nearside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
388	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators not aligned (3rd axel offside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
389	65	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nut indicators not aligned (3rd axel nearside)	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
390	66	yesno	Trailer Wings and Spray - Supression	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged wing (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
391	66	yesno	Trailer Wings and Spray - Supression	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged flaps (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
392	66	yesno	Trailer Wings and Spray - Supression	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged wing (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
393	66	yesno	Trailer Wings and Spray - Supression	Are wings and spray supression free from damage?	Are wings and spray supression free from damage?	Damaged flaps (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
394	67	yesno	Trailer Wings and Spray - Underrun Bar	Is the underrun bar free from defects?	Is the underrun bar free from defects?	Bar damaged	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
395	67	yesno	Trailer Wings and Spray - Underrun Bar	Is the underrun bar free from defects?	Is the underrun bar free from defects?	Bar has sharp edges	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
396	68	yesno	Trailer Wings and Spray - Sideguard	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard damaged (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
397	68	yesno	Trailer Wings and Spray - Sideguard	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard insecure (nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
398	68	yesno	Trailer Wings and Spray - Sideguard	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard missing (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
399	68	yesno	Trailer Wings and Spray - Sideguard	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard damaged (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
400	68	yesno	Trailer Wings and Spray - Sideguard	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard insecure (offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
401	68	yesno	Trailer Wings and Spray - Sideguard	Is the sideguard free from defects?	Is the sideguard free from defects?	Sideguard missing (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
402	69	yesno	Trailer Ladders	Are ladders free from defects?	Are ladders free from defects?	Ladder damaged	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
403	69	yesno	Trailer Ladders	Are ladders free from defects?	Are ladders free from defects?	Ladder insecure	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
404	70	yesno	Trailer Handrails	Are handrails free from defects?	Are handrails free from defects?	Handrail damaged	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
405	70	yesno	Trailer Handrails	Are handrails free from defects?	Are handrails free from defects?	Handrail insecure	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
406	70	yesno	Trailer Handrails	Are handrails free from defects?	Are handrails free from defects?	Handrail missing	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
407	71	yesno	Trailer Catwalks	Are catwalks free from defects?	Are catwalks free from defects?	Catwalk damaged	0	0	1	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
408	71	yesno	Trailer Catwalks	Are catwalks free from defects?	Are catwalks free from defects?	Catwalk insecure	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
409	72	yesno	Trailer Valves, Gauges and Man Lids - Leakages	Is there any product leaking?	Is there any product leaking?	Leaking from valve	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
410	72	yesno	Trailer Valves, Gauges and Man Lids - Leakages	Is there any product leaking?	Is there any product leaking?	Leaking on tank	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
411	73	yesno	Trailer Valves - Pressure Release Valve	Is the pressure relief valve in good condition/functioning correctly?	Is the pressure relief valve in good condition/functioning correctly?	Valve defective	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
412	74	yesno	Trailer Valves - Pressure Gauge	Is the pressure gauge in good condition/functioning correctly?	Is the pressure gauge in good condition/functioning correctly?	Valve defective	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
413	75	yesno	Trailer Valves - Non-Return valves	Are the non-return valves in good condition/functioning correctly?	Are the non-return valves in good condition/functioning correctly?	Valve defective	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
414	76	yesno	Trailer Valves - Control Valves	Are the control valves in good condition/functioning correctly?	Are the control valves in good condition/functioning correctly?	Valve defective	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
415	77	yesno	Trailer Valves - Foot Valve	Is the foot valve in good condition/functioning correctly?	Is the foot valve in good condition/functioning correctly?	Valve defective	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
416	78	yesno	Trailer Valves - Saunders/Butterfly Valve	Is the saunders/butterfly valve in good condition/functioning correctly?	Is the saunders/butterfly valve in good condition/functioning correctly?	Valve defective	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
417	79	yesno	Trailer Manlids	Are manlids and lid lugs secure?	Are manlids and lid lugs secure?	Manlids/lid lugs insecure	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
418	80	yesno	Trailer Inlet Pipe	Is the trailer inlet pipework secure?	Is the trailer inlet pipework secure?	Pipework insecure	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
419	81	yesno	Trailer Outlet Pipe	Is the trailer outlet pipework secure?	Is the trailer outlet pipework secure?	Pipework insecure	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
420	82	yesno	Trailer Hose Rack	Is hose pipe rack defective?	Is hose pipe rack defective?	Piperack damaged	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
421	83	yesno	Trailer Hoses Straps	Are hose rack straps defective?	Are hose rack straps defective?	Straps damaged	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
422	84	yesno	Trailer Hoses	Are hoses free from defects?	Are hoses free from defects?	Hose damaged	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
423	84	yesno	Trailer Hoses	Are hoses free from defects?	Are hoses free from defects?	Connector damaged	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
424	85	yesno	Trailer Fire Extinguisher - Pin and Seal	Is the fire extinguisher pin and seal intact?	Is the fire extinguisher pin and seal intact?	Pin/seal missing/defective	0	0	1	0	1	0	\N	Not roadworthy seek replacement extinguisher	1	1
425	86	yesno	Trailer Fire Extinguisher	Is the fire extinguisher free from defects?	Is the fire extinguisher free from defects?	Missing	0	0	0	0	1	0	\N	Not roadworthy seek replacement extinguisher	1	1
426	86	yesno	Trailer Fire Extinguisher	Is the fire extinguisher free from defects?	Is the fire extinguisher free from defects?	Not secured	0	0	1	0	1	0	\N	Roadworthy once secured	1	1
427	86	yesno	Trailer Fire Extinguisher	Is the fire extinguisher free from defects?	Is the fire extinguisher free from defects?	Out of service	0	0	1	0	1	0	\N	Not roadworthy seek replacement extinguisher	1	1
428	86	yesno	Trailer Fire Extinguisher	Is the fire extinguisher free from defects?	Is the fire extinguisher free from defects?	Gauge in red	0	0	1	0	1	0	\N	Not roadworthy seek replacement extinguisher	1	1
429	87	yesno	Trailer Plate Certificate	Is the trailer plate certificate missing or defective?	Is the trailer plate certificate missing or defective?	Plate missing	0	0	0	0	1	0	\N	Contact transport office	1	1
430	87	yesno	Trailer Plate Certificate	Is the trailer plate certificate missing or defective?	Is the trailer plate certificate missing or defective?	Plate is not legible	0	0	1	0	1	0	\N	Contact transport office	1	1
431	88	yesno	Trailer ADR Certificate	Is trailer ADR certificate present and visible?	Is trailer ADR certificate present and visible?	Certificate not present	0	0	0	0	1	0	\N	Contact transport office	1	1
432	88	yesno	Trailer ADR Certificate	Is trailer ADR certificate present and visible?	Is trailer ADR certificate present and visible?	Certificate not legible	0	0	0	0	1	0	\N	Contact transport office	1	1
433	89	yesno	Trailer Kemler Boards	Are the Kemler boards free from defects?	Are the Kemler boards free from defects?	Boards damaged	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
434	89	yesno	Trailer Kemler Boards	Are the Kemler boards free from defects?	Are the Kemler boards free from defects?	Boards missing	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
435	90	yesno	Trailer Haz Board	Is the haz board holder free from defects?	Is the haz board holder free from defects?	Haz board damages	0	0	1	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
436	91	yesno	Trailer UN Numbers	Have you got the correct UN numbers for product being carried?	Have you got the correct UN numbers for product being carried?	Missing/incorrect numbers	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
437	92	yesno	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Excessive smoke	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
438	92	yesno	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Black smoke	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
439	92	yesno	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Engine or Exhaust Smoke	White smoke	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
440	93	yesno	Clutch	Clutch	Clutch	Faulty clutch	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit. Confirm with manager	1	1
441	94	yesno	Tyre Safety Check	Tyre Safety Check	Tyre Safety Check	Tyre safety check	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
442	95	yesno	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	0	0	0	0	1	0	\N	Advisory defect	1	1
443	96	yesno	Vehicle for Service	Vehicle for Service	Vehicle for Service	Vehicle for service	0	0	0	0	1	0	\N	Advisory defect	1	1
444	97	yesno	Wheel Re-torque Required	Wheel Re-torque Required	Wheel Re-torque Required	Wheel re-torque required	0	0	0	0	1	0	\N	Wheels must be re-torqued to correct Nm, stand for 30 mins and be re-torqued again	1	1
445	98	yesno	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel alignment and tracking	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
