id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
1	0	yesno	Check Your Vehicle's Levels	Turn on ignition and make sure that your vehicle's levels are sufficient	Turn on ignition and make sure that your vehicle's levels are sufficient	Engine oil (top up as required)	0	0	0	0	1	1	Don't forget - Don't open the coolant bottle/radiator whilst the vehicle is hot.	Re-fill as required	1	1
2	0	yesno	Check Your Vehicle's Levels	Turn on ignition and make sure that your vehicle's levels are sufficient	Turn on ignition and make sure that your vehicle's levels are sufficient	Coolant (top up as required)	0	0	0	0	1	1	Don't forget - Don't open the coolant bottle/radiator whilst the vehicle is hot.	Re-fill as required	1	1
3	0	yesno	Check Your Vehicle's Levels	Turn on ignition and make sure that your vehicle's levels are sufficient	Turn on ignition and make sure that your vehicle's levels are sufficient	Screenwash (use water if necessary)	0	0	0	0	1	1	Don't forget - Don't open the coolant bottle/radiator whilst the vehicle is hot.	Re-fill as required	1	1
4	0	yesno	Check Your Vehicle's Levels	Turn on ignition and make sure that your vehicle's levels are sufficient	Turn on ignition and make sure that your vehicle's levels are sufficient	AdBlue (top up as required)	0	0	0	0	1	1	Don't forget - Don't open the coolant bottle/radiator whilst the vehicle is hot.	Re-fill as required	1	1
5	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	AdBlue warning light on dash	0	0	1	0	1	0	\N	Re-fill Adblue asap	1	1
6	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Anti-locking braking system ABS (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
7	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Anti-locking braking system ABS (Red)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
8	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Battery (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
9	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Battery (Red)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
10	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Brakes (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
11	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Brakes (Red)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
12	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Electronic stability programme ESP (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
13	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Electronic stability programme ESP (Red)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
14	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Engine management light (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
15	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Engine management light (Red)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
16	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Oil (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
17	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Oil (Red)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
18	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Parking brake (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
19	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Parking brake (Red)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
20	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Seat Belts	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
21	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Service/Spanner (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
22	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Tachograph (Amber)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
23	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Tachograph calibration in date	0	0	0	0	0	0	\N	Roadworthy but needs workshop visit	1	1
24	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Tachograph printer rolls	0	0	0	0	0	0	\N	Roadworthy but needs workshop visit	1	1
25	2	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Excessive free play 	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
26	2	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering column damaged	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
27	2	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering column leaking	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
28	2	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel damaged	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
29	2	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel insecure	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
30	3	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Impaired driver vision	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
31	3	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen chipped	0	0	1	0	1	0	\N	Roadworthy if driver's vision is not impaired	1	1
32	3	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen cracked	0	0	1	0	1	0	\N	Roadworthy if driver's vision is not impaired	1	1
33	4	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Washers inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
34	4	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
35	4	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper missing	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
36	4	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wipers worn	0	0	0	0	1	0	\N	Roadworthy wipers must be replaced	1	1
37	5	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror cracked	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
38	5	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Kerbside mirror cracked	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
39	5	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing cracked	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
40	5	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror cracked	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
41	6	yesno	Horn	Is the horn free from defects?	Is the horn free from defects?	Horn control damaged	0	0	0	0	1	1	Don't forget - it is illegal to sound your horn between 11.30pm and 7am in a built-up area.	Not roadworthy vehicle must be VOR	1	1
42	6	yesno	Horn	Is the horn free from defects?	Is the horn free from defects?	No sound	0	0	0	0	1	1	Don't forget - it is illegal to sound your horn between 11.30pm and 7am in a built-up area.	Not roadworthy vehicle must be VOR	1	1
43	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake spongey	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
44	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake worn	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
45	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Hand brake worn	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
46	8	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight damaged	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
47	8	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight in-op	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
48	8	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelights / reflectors damaged	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
49	8	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelights / reflectors in-op	0	0	0	0	1	0	\N	Not roadworthy replace bulb	1	1
50	9	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Beacon bulb blown	0	0	0	0	1	0	\N	Not roadworthy replace bulb	1	1
51	9	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Beacon damaged	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
